query_id,question_type,strategy,mode,context_precision@5,context_recall@5,top5_jaccard_overlap
auto-V-10-K-2025-11-06-4,simple fact,fixed,vector,0.2,0.5,0.184
auto-V-10-K-2025-11-06-4,simple fact,fixed,bm25,0.4,1.0,0.341
auto-V-10-K-2025-11-06-4,simple fact,fixed,hybrid,0.2,0.5,0.241
auto-V-10-K-2025-11-06-4,simple fact,fixed,hybrid+rerank,0.4,1.0,0.341
auto-V-10-K-2025-11-06-4,simple fact,section,vector,0.2,0.5,0.154
auto-V-10-K-2025-11-06-4,simple fact,section,bm25,0.4,1.0,0.467
auto-V-10-K-2025-11-06-4,simple fact,section,hybrid,0.4,1.0,0.289
auto-V-10-K-2025-11-06-4,simple fact,section,hybrid+rerank,0.4,1.0,0.467
auto-V-10-K-2025-11-06-4,simple fact,semantic,vector,0.4,1.0,0.598
auto-V-10-K-2025-11-06-4,simple fact,semantic,bm25,0.4,1.0,0.773
auto-V-10-K-2025-11-06-4,simple fact,semantic,hybrid,0.4,1.0,0.773
auto-V-10-K-2025-11-06-4,simple fact,semantic,hybrid+rerank,0.4,1.0,0.773
auto-V-10-K-2025-11-06-4,simple fact,hierarchical,vector,0.4,1.0,0.598
auto-V-10-K-2025-11-06-4,simple fact,hierarchical,bm25,0.4,1.0,0.773
auto-V-10-K-2025-11-06-4,simple fact,hierarchical,hybrid,0.4,1.0,0.773
auto-V-10-K-2025-11-06-4,simple fact,hierarchical,hybrid+rerank,0.4,1.0,0.773
auto-MA-8-K-2025-11-12-0,simple fact,fixed,vector,0.0,0.0,0.097
auto-MA-8-K-2025-11-12-0,simple fact,fixed,bm25,0.0,0.0,0.148
auto-MA-8-K-2025-11-12-0,simple fact,fixed,hybrid,0.0,0.0,0.081
auto-MA-8-K-2025-11-12-0,simple fact,fixed,hybrid+rerank,0.0,0.0,0.106
auto-MA-8-K-2025-11-12-0,simple fact,section,vector,0.2,1.0,0.168
auto-MA-8-K-2025-11-12-0,simple fact,section,bm25,0.0,0.0,0.142
auto-MA-8-K-2025-11-12-0,simple fact,section,hybrid,0.2,1.0,0.092
auto-MA-8-K-2025-11-12-0,simple fact,section,hybrid+rerank,0.0,0.0,0.147
auto-MA-8-K-2025-11-12-0,simple fact,semantic,vector,0.2,1.0,0.202
auto-MA-8-K-2025-11-12-0,simple fact,semantic,bm25,0.0,0.0,0.085
auto-MA-8-K-2025-11-12-0,simple fact,semantic,hybrid,0.2,1.0,0.119
auto-MA-8-K-2025-11-12-0,simple fact,semantic,hybrid+rerank,0.2,1.0,0.146
auto-MA-8-K-2025-11-12-0,simple fact,hierarchical,vector,0.2,1.0,0.202
auto-MA-8-K-2025-11-12-0,simple fact,hierarchical,bm25,0.0,0.0,0.085
auto-MA-8-K-2025-11-12-0,simple fact,hierarchical,hybrid,0.2,1.0,0.119
auto-MA-8-K-2025-11-12-0,simple fact,hierarchical,hybrid+rerank,0.2,1.0,0.166
auto-V-10-Q-2025-07-30-1,simple fact,fixed,vector,0.0,0.0,0.179
auto-V-10-Q-2025-07-30-1,simple fact,fixed,bm25,0.2,1.0,0.156
auto-V-10-Q-2025-07-30-1,simple fact,fixed,hybrid,0.2,1.0,0.159
auto-V-10-Q-2025-07-30-1,simple fact,fixed,hybrid+rerank,0.2,1.0,0.205
auto-V-10-Q-2025-07-30-1,simple fact,section,vector,0.0,0.0,0.132
auto-V-10-Q-2025-07-30-1,simple fact,section,bm25,0.2,1.0,0.203
auto-V-10-Q-2025-07-30-1,simple fact,section,hybrid,0.2,1.0,0.146
auto-V-10-Q-2025-07-30-1,simple fact,section,hybrid+rerank,0.2,1.0,0.183
auto-V-10-Q-2025-07-30-1,simple fact,semantic,vector,0.2,1.0,0.212
auto-V-10-Q-2025-07-30-1,simple fact,semantic,bm25,0.2,1.0,0.342
auto-V-10-Q-2025-07-30-1,simple fact,semantic,hybrid,0.2,1.0,0.265
auto-V-10-Q-2025-07-30-1,simple fact,semantic,hybrid+rerank,0.2,1.0,0.394
auto-V-10-Q-2025-07-30-1,simple fact,hierarchical,vector,0.2,1.0,0.212
auto-V-10-Q-2025-07-30-1,simple fact,hierarchical,bm25,0.2,1.0,0.394
auto-V-10-Q-2025-07-30-1,simple fact,hierarchical,hybrid,0.2,1.0,0.306
auto-V-10-Q-2025-07-30-1,simple fact,hierarchical,hybrid+rerank,0.2,1.0,0.394
auto-MA-10-Q-2025-10-30-1,simple fact,fixed,vector,0.2,0.0625,0.205
auto-MA-10-Q-2025-10-30-1,simple fact,fixed,bm25,0.8,0.25,0.45
auto-MA-10-Q-2025-10-30-1,simple fact,fixed,hybrid,0.4,0.125,0.317
auto-MA-10-Q-2025-10-30-1,simple fact,fixed,hybrid+rerank,0.8,0.25,0.456
auto-MA-10-Q-2025-10-30-1,simple fact,section,vector,0.0,0.0,0.161
auto-MA-10-Q-2025-10-30-1,simple fact,section,bm25,1.0,0.3333333333333333,0.414
auto-MA-10-Q-2025-10-30-1,simple fact,section,hybrid,0.4,0.13333333333333333,0.18
auto-MA-10-Q-2025-10-30-1,simple fact,section,hybrid+rerank,1.0,0.3333333333333333,0.386
auto-MA-10-Q-2025-10-30-1,simple fact,semantic,vector,0.2,0.07692307692307693,0.137
auto-MA-10-Q-2025-10-30-1,simple fact,semantic,bm25,0.8,0.3076923076923077,0.509
auto-MA-10-Q-2025-10-30-1,simple fact,semantic,hybrid,0.6,0.23076923076923078,0.301
auto-MA-10-Q-2025-10-30-1,simple fact,semantic,hybrid+rerank,0.8,0.3076923076923077,0.349
auto-MA-10-Q-2025-10-30-1,simple fact,hierarchical,vector,0.2,0.07692307692307693,0.137
auto-MA-10-Q-2025-10-30-1,simple fact,hierarchical,bm25,0.8,0.3076923076923077,0.509
auto-MA-10-Q-2025-10-30-1,simple fact,hierarchical,hybrid,0.6,0.23076923076923078,0.301
auto-MA-10-Q-2025-10-30-1,simple fact,hierarchical,hybrid+rerank,0.6,0.23076923076923078,0.29
auto-V-8-K-2025-08-08-4,simple fact,fixed,vector,0.4,1.0,0.128
auto-V-8-K-2025-08-08-4,simple fact,fixed,bm25,0.4,1.0,0.211
auto-V-8-K-2025-08-08-4,simple fact,fixed,hybrid,0.4,1.0,0.171
auto-V-8-K-2025-08-08-4,simple fact,fixed,hybrid+rerank,0.4,1.0,0.233
auto-V-8-K-2025-08-08-4,simple fact,section,vector,0.4,1.0,0.128
auto-V-8-K-2025-08-08-4,simple fact,section,bm25,0.4,1.0,0.246
auto-V-8-K-2025-08-08-4,simple fact,section,hybrid,0.4,1.0,0.192
auto-V-8-K-2025-08-08-4,simple fact,section,hybrid+rerank,0.4,1.0,0.182
auto-V-8-K-2025-08-08-4,simple fact,semantic,vector,0.2,1.0,0.133
auto-V-8-K-2025-08-08-4,simple fact,semantic,bm25,0.2,1.0,0.261
auto-V-8-K-2025-08-08-4,simple fact,semantic,hybrid,0.2,1.0,0.121
auto-V-8-K-2025-08-08-4,simple fact,semantic,hybrid+rerank,0.2,1.0,0.228
auto-V-8-K-2025-08-08-4,simple fact,hierarchical,vector,0.2,1.0,0.117
auto-V-8-K-2025-08-08-4,simple fact,hierarchical,bm25,0.2,1.0,0.169
auto-V-8-K-2025-08-08-4,simple fact,hierarchical,hybrid,0.2,1.0,0.142
auto-V-8-K-2025-08-08-4,simple fact,hierarchical,hybrid+rerank,0.2,1.0,0.228
auto-V-8-K-2025-08-08-4,deep context,fixed,vector,0.2,0.5,0.41
auto-V-8-K-2025-08-08-4,deep context,fixed,bm25,0.4,1.0,0.29
auto-V-8-K-2025-08-08-4,deep context,fixed,hybrid,0.4,1.0,0.225
auto-V-8-K-2025-08-08-4,deep context,fixed,hybrid+rerank,0.4,1.0,0.26
auto-V-8-K-2025-08-08-4,deep context,section,vector,0.0,0.0,0.785
auto-V-8-K-2025-08-08-4,deep context,section,bm25,0.4,1.0,0.281
auto-V-8-K-2025-08-08-4,deep context,section,hybrid,0.2,0.5,0.191
auto-V-8-K-2025-08-08-4,deep context,section,hybrid+rerank,0.4,1.0,0.243
auto-V-8-K-2025-08-08-4,deep context,semantic,vector,0.0,0.0,0.601
auto-V-8-K-2025-08-08-4,deep context,semantic,bm25,0.2,1.0,0.395
auto-V-8-K-2025-08-08-4,deep context,semantic,hybrid,0.0,0.0,0.32
auto-V-8-K-2025-08-08-4,deep context,semantic,hybrid+rerank,0.2,1.0,0.376
auto-V-8-K-2025-08-08-4,deep context,hierarchical,vector,0.0,0.0,0.601
auto-V-8-K-2025-08-08-4,deep context,hierarchical,bm25,0.2,1.0,0.395
auto-V-8-K-2025-08-08-4,deep context,hierarchical,hybrid,0.0,0.0,0.32
auto-V-8-K-2025-08-08-4,deep context,hierarchical,hybrid+rerank,0.2,1.0,0.376
man-q01,simple fact,fixed,vector,0.8,0.0041109969167523125,0.324
man-q01,simple fact,fixed,bm25,0.4,0.0020554984583761563,0.228
man-q01,simple fact,fixed,hybrid,0.8,0.0041109969167523125,0.245
man-q01,simple fact,fixed,hybrid+rerank,0.6,0.003083247687564234,0.279
man-q01,simple fact,section,vector,1.0,0.00547645125958379,0.297
man-q01,simple fact,section,bm25,0.6,0.0032858707557502738,0.348
man-q01,simple fact,section,hybrid,0.8,0.004381161007667032,0.181
man-q01,simple fact,section,hybrid+rerank,0.8,0.004381161007667032,0.308
man-q01,simple fact,semantic,vector,0.6,0.002207505518763797,0.219
man-q01,simple fact,semantic,bm25,0.0,0.0,0.192
man-q01,simple fact,semantic,hybrid,0.6,0.002207505518763797,0.167
man-q01,simple fact,semantic,hybrid+rerank,0.0,0.0,0.623
man-q01,simple fact,hierarchical,vector,0.6,0.0028222013170272815,0.219
man-q01,simple fact,hierarchical,bm25,0.0,0.0,0.61
man-q01,simple fact,hierarchical,hybrid,0.6,0.0028222013170272815,0.18
man-q01,simple fact,hierarchical,hybrid+rerank,0.0,0.0,0.623
man-q02,edge case,fixed,vector,1.0,0.002376425855513308,0.156
man-q02,edge case,fixed,bm25,0.8,0.0019011406844106464,0.156
man-q02,edge case,fixed,hybrid,1.0,0.002376425855513308,0.136
man-q02,edge case,fixed,hybrid+rerank,0.8,0.0019011406844106464,0.133
man-q02,edge case,section,vector,1.0,0.002534211860111505,0.232
man-q02,edge case,section,bm25,0.8,0.0020273694880892043,0.137
man-q02,edge case,section,hybrid,0.8,0.0020273694880892043,0.134
man-q02,edge case,section,hybrid+rerank,1.0,0.002534211860111505,0.145
man-q02,edge case,semantic,vector,1.0,0.0014249073810202336,0.482
man-q02,edge case,semantic,bm25,0.4,0.0005699629524080935,0.08
man-q02,edge case,semantic,hybrid,0.8,0.001139925904816187,0.098
man-q02,edge case,semantic,hybrid+rerank,0.8,0.001139925904816187,0.088
man-q02,edge case,hierarchical,vector,1.0,0.0017755681818181818,0.482
man-q02,edge case,hierarchical,bm25,0.4,0.0007102272727272727,0.086
man-q02,edge case,hierarchical,hybrid,0.8,0.0014204545454545455,0.098
man-q02,edge case,hierarchical,hybrid+rerank,0.8,0.0014204545454545455,0.088
man-q03,simple fact,fixed,vector,0.4,0.0015037593984962407,0.337
man-q03,simple fact,fixed,bm25,0.4,0.0015037593984962407,0.261
man-q03,simple fact,fixed,hybrid,0.2,0.0007518796992481203,0.16
man-q03,simple fact,fixed,hybrid+rerank,1.0,0.0037593984962406013,0.403
man-q03,simple fact,section,vector,1.0,0.00400962309542903,0.392
man-q03,simple fact,section,bm25,0.6,0.0024057738572574178,0.177
man-q03,simple fact,section,hybrid,0.6,0.0024057738572574178,0.229
man-q03,simple fact,section,hybrid+rerank,1.0,0.00400962309542903,0.427
man-q03,simple fact,semantic,vector,0.2,0.0005216484089723526,0.129
man-q03,simple fact,semantic,bm25,0.0,0.0,0.271
man-q03,simple fact,semantic,hybrid,0.2,0.0005216484089723526,0.066
man-q03,simple fact,semantic,hybrid+rerank,0.6,0.001564945226917058,0.569
man-q03,simple fact,hierarchical,vector,0.2,0.0006666666666666666,0.129
man-q03,simple fact,hierarchical,bm25,0.2,0.0006666666666666666,0.17
man-q03,simple fact,hierarchical,hybrid,0.2,0.0006666666666666666,0.066
man-q03,simple fact,hierarchical,hybrid+rerank,0.6,0.002,0.569
man-q04,deep context,fixed,vector,1.0,0.0019833399444664813,0.137
man-q04,deep context,fixed,bm25,0.6,0.001190003966679889,0.078
man-q04,deep context,fixed,hybrid,1.0,0.0019833399444664813,0.074
man-q04,deep context,fixed,hybrid+rerank,1.0,0.0019833399444664813,0.342
man-q04,deep context,section,vector,1.0,0.0021114864864864866,0.255
man-q04,deep context,section,bm25,0.8,0.0016891891891891893,0.09
man-q04,deep context,section,hybrid,1.0,0.0021114864864864866,0.122
man-q04,deep context,section,hybrid+rerank,1.0,0.0021114864864864866,0.342
man-q04,deep context,semantic,vector,1.0,0.0012195121951219512,0.632
man-q04,deep context,semantic,bm25,0.2,0.00024390243902439024,0.087
man-q04,deep context,semantic,hybrid,0.6,0.0007317073170731707,0.347
man-q04,deep context,semantic,hybrid+rerank,1.0,0.0012195121951219512,0.632
man-q04,deep context,hierarchical,vector,1.0,0.0015060240963855422,0.632
man-q04,deep context,hierarchical,bm25,0.2,0.00030120481927710846,0.087
man-q04,deep context,hierarchical,hybrid,0.6,0.0009036144578313253,0.347
man-q04,deep context,hierarchical,hybrid+rerank,1.0,0.0015060240963855422,0.632
